// filepath: /Users/sydg/VSCode/FFDSR/实验结果csv/处理后/no_semantic_avg_Loss_Train.csv
Step,Value,Wall time
0,0.09190637320280073,1742636701.3502514
1,0.061073104292154255,1742637003.169608
2,0.049619506299495644,1742637304.7379446
3,0.042149564623832646,1742637605.7190874
4,0.03958413526415822,1742637907.5314672
5,0.0372458770871162,1742638209.049821
6,0.03461933284997933,1742638511.523205
7,0.0342781245708465,1742638813.113336
8,0.03275972642004488,1742639114.662861
9,0.03272795826196666,1742639415.89229
10,0.03129971660673614,1742639716.8704052
11,0.030812604352831785,1742640018.33022
12,0.029875241592526403,1742640319.6378312
13,0.028936819732189124,1742640620.766271
14,0.02855887375771992,1742640922.3319468
15,0.027035500854253703,1742641223.850562
16,0.0269428580999374,1742641525.8072815
17,0.02640577927231782,1742641826.914117
18,0.025508322194218603,1742642128.1479075
19,0.0256397765129804,1742642429.3304272
20,0.02438529133796686,1742642731.294905
21,0.0238174386322498,1742643033.556818
22,0.02361168973147864,1742643335.386191
23,0.02414371632039542,1742643636.4974556
24,0.023705152422189662,1742643937.9818227
25,0.022947273030877062,1742644239.784501
26,0.022088893502950617,1742644540.571953
27,0.02210166156291956,1742644842.1364765
28,0.021766350045800142,1742645143.6909783
29,0.0214685525745153,1742645445.4181674
30,0.0212822258472442,1742645746.5128646
31,0.02139729969203466,1742646047.6452153
32,0.020934244245290716,1742646349.686327
33,0.02091722972691052,1742646650.4844575
34,0.02069496028125282,1742646952.2546923
35,0.02070892304182048,1742647253.0194428
36,0.020421017333865123,1742647554.640092
37,0.02038681469857686,1742647856.8381836
38,0.02003480643033978,1742648158.4231343
39,0.01995390802621838,1742648459.7830455
40,0.02025620639324184,1742648761.5558715
41,0.01980211250483984,1742649062.7875493
42,0.01985863707959646,1742649364.3815608
43,0.01960435062646862,1742649665.3960185
44,0.019671953842043836,1742649966.7810917
45,0.01953860446810716,1742650268.2882018
46,0.0196481749415397,1742650569.6393635
47,0.01958765387535088,1742650871.226961
48,0.01963371895253652,1742651172.570608
49,0.019475406780838922,1742651473.9485767
50,0.0194794069975614,1742651775.6739748
51,0.01924658678472036,1742652076.821873
52,0.0192001931369304,1742652378.7422338
53,0.01926920451223846,1742652679.5266578
54,0.019351610168814617,1742652980.8945384
55,0.019396859779953902,1742653282.361505
56,0.019196701049804622,1742653583.2465518
57,0.019230783730745278,1742653884.058149
58,0.019156417623162218,1742654185.5076804
59,0.01912971325218672,1742654486.8237584
60,0.01912495754659172,1742654788.529211
61,0.01917016506195064,1742655090.171641
62,0.01906194612383838,1742655390.813782
63,0.019120005890726998,1742655691.996067
64,0.019100422784686058,1742655993.075462
65,0.0190152589231729,1742656294.5217638
66,0.018907243385910922,1742656595.8886993
67,0.019020487740635816,1742656897.2388327
68,0.01905393488705154,1742657199.2556107
69,0.019009647518396323,1742657500.68626
70,0.01894896477460856,1742657801.613948
71,0.0189535684883594,1742658102.352697
72,0.018932393938302938,1742658403.8601246
73,0.01896437220275398,1742658705.7912116
74,0.0189086519181728,1742659007.976051
75,0.0189678076654672,1742659308.9859066
76,0.019105628877878138,1742659610.6410034
77,0.018915972858667317,1742659911.5475209
78,0.018976717069745002,1742660212.9434946
79,0.01900892294943328,1742660514.2376783
80,0.01889807991683478,1742660815.732124
81,0.01907350271940226,1742661117.0414329
82,0.01892997771501538,1742661417.7940464
83,0.01883795782923692,1742661718.9666493
84,0.018902740254998197,1742662020.3567617
85,0.01901927888393396,1742662321.5507758
86,0.018833885341882663,1742662623.2767026
87,0.01902083382010454,1742662923.96808
88,0.01889383122324938,1742663225.433236
89,0.018936023116111717,1742663527.2877598
90,0.0188615076243877,1742663828.4649613
91,0.01900526471436018,1742664129.838933
92,0.018994529917836157,1742664431.385749
93,0.01893752552568908,1742664732.4535332
94,0.018943976983427938,1742665033.459591
95,0.01881411708891386,1742665334.9171553
96,0.018887509778141943,1742665636.5734627
97,0.01893361173570152,1742665937.986641
98,0.01888498514890666,1742666239.078089
99,0.018919361382722818,1742666540.1924353
