Wall time,Step,Value
1742487052.5852768,0,9.999999747378752e-05
1742487299.3666408,1,9.999999747378752e-05
1742487546.3562806,2,9.999999747378752e-05
1742487792.7694533,3,9.999999747378752e-05
1742488039.0905252,4,9.999999747378752e-05
1742488286.0270097,5,9.999999747378752e-05
1742488532.553382,6,9.999999747378752e-05
1742488779.6003528,7,9.999999747378752e-05
1742489026.3680768,8,9.999999747378752e-05
1742489273.138425,9,9.999999747378752e-05
1742489519.8381693,10,4.999999873689376e-05
1742489766.6080909,11,4.999999873689376e-05
1742490013.550452,12,4.999999873689376e-05
1742490260.3165336,13,4.999999873689376e-05
1742490507.1772084,14,4.999999873689376e-05
1742490753.6757703,15,4.999999873689376e-05
1742491000.572003,16,4.999999873689376e-05
1742491247.4248197,17,4.999999873689376e-05
1742491494.131697,18,4.999999873689376e-05
1742491740.2140357,19,4.999999873689376e-05
1742491986.7886763,20,2.499999936844688e-05
1742492233.1615963,21,2.499999936844688e-05
1742492479.5633223,22,2.499999936844688e-05
1742492726.1211538,23,2.499999936844688e-05
1742492973.0834396,24,2.499999936844688e-05
1742493220.532931,25,2.499999936844688e-05
1742493467.692451,26,2.499999936844688e-05
1742493714.9616792,27,2.499999936844688e-05
1742493961.9543846,28,2.499999936844688e-05
1742494208.6029902,29,2.499999936844688e-05
1742494455.5611377,30,1.249999968422344e-05
1742494702.3245325,31,1.249999968422344e-05
1742494949.3541732,32,1.249999968422344e-05
1742495196.4825861,33,1.249999968422344e-05
1742495442.832618,34,1.249999968422344e-05
1742495689.2966516,35,1.249999968422344e-05
1742495936.300709,36,1.249999968422344e-05
1742496183.3287902,37,1.249999968422344e-05
1742496430.0257726,38,1.249999968422344e-05
1742496676.772804,39,1.249999968422344e-05
1742496924.2559917,40,6.24999984211172e-06
1742497170.9946635,41,6.24999984211172e-06
1742497417.8552613,42,6.24999984211172e-06
1742497665.074095,43,6.24999984211172e-06
1742497911.4419594,44,6.24999984211172e-06
1742498157.9452548,45,6.24999984211172e-06
1742498404.77074,46,6.24999984211172e-06
1742498651.891518,47,6.24999984211172e-06
1742498898.2268953,48,6.24999984211172e-06
1742499144.955329,49,6.24999984211172e-06
1742499391.3459013,50,3.12499992105586e-06
1742499638.0057786,51,3.12499992105586e-06
1742499884.1869438,52,3.12499992105586e-06
1742500130.9191694,53,3.12499992105586e-06
1742500377.2399669,54,3.12499992105586e-06
1742500624.8337152,55,3.12499992105586e-06
1742500871.3125968,56,3.12499992105586e-06
1742501118.8823602,57,3.12499992105586e-06
1742501365.736416,58,3.12499992105586e-06
1742501612.4687538,59,3.12499992105586e-06
1742501859.8335054,60,1.56249996052793e-06
1742502107.7025533,61,1.56249996052793e-06
1742502354.3977804,62,1.56249996052793e-06
1742502601.4367435,63,1.56249996052793e-06
1742502848.4904919,64,1.56249996052793e-06
1742503095.8790436,65,1.56249996052793e-06
1742503342.4860103,66,1.56249996052793e-06
1742503598.3869226,67,1.56249996052793e-06
1742503846.3081064,68,1.56249996052793e-06
1742504094.2980669,69,1.56249996052793e-06
1742504342.0400965,70,7.81249980263965e-07
1742504589.749016,71,7.81249980263965e-07
1742504839.784072,72,7.81249980263965e-07
1742505087.4953194,73,7.81249980263965e-07
1742505334.7082818,74,7.81249980263965e-07
1742505581.8003407,75,7.81249980263965e-07
1742505829.1630352,76,7.81249980263965e-07
1742506076.6812549,77,7.81249980263965e-07
1742506323.8023093,78,7.81249980263965e-07
1742506571.671246,79,7.81249980263965e-07
1742506819.4620214,80,3.906249901319825e-07
1742507066.9994183,81,3.906249901319825e-07
1742507314.3166752,82,3.906249901319825e-07
1742507562.5761192,83,3.906249901319825e-07
1742507810.7552972,84,3.906249901319825e-07
1742508058.6370273,85,3.906249901319825e-07
1742508306.7174494,86,3.906249901319825e-07
1742508554.7152097,87,3.906249901319825e-07
1742508802.1857166,88,3.906249901319825e-07
1742509049.8800383,89,3.906249901319825e-07
1742509297.341519,90,1.9531249506599124e-07
1742509544.6583936,91,1.9531249506599124e-07
1742509791.7464838,92,1.9531249506599124e-07
1742510039.3622408,93,1.9531249506599124e-07
1742510286.448172,94,1.9531249506599124e-07
1742510533.6891596,95,1.9531249506599124e-07
1742510781.113383,96,1.9531249506599124e-07
1742511028.9703834,97,1.9531249506599124e-07
1742511276.5736644,98,1.9531249506599124e-07
1742511524.2349536,99,1.9531249506599124e-07
