Wall time,Step,Value
1742512858.9953427,0,0.009579063393175602
1742513106.0089474,1,0.0050886268727481365
1742513353.2005644,2,0.003887462429702282
1742513599.862853,3,0.0032859081402420998
1742513846.5669835,4,0.0028705806471407413
1742514092.8985903,5,0.0026398915797472
1742514339.7892904,6,0.002502997172996402
1742514585.845407,7,0.002365873660892248
1742514831.8827684,8,0.0022623762488365173
1742515078.090162,9,0.0022094512823969126
1742515324.5642862,10,0.002148870611563325
1742515571.5647614,11,0.002138103125616908
1742515817.9416964,12,0.0020971749909222126
1742516064.8503537,13,0.0021110130473971367
1742516311.37515,14,0.0020848349668085575
1742516558.2993152,15,0.0020424877293407917
1742516805.2369034,16,0.001983288675546646
1742517052.1775827,17,0.002008960582315922
1742517298.6777627,18,0.0019676177762448788
1742517545.5336616,19,0.0019201699178665876
1742517792.0637364,20,0.001978067448362708
1742518038.6612656,21,0.001922733266837895
1742518284.6428652,22,0.0019320022547617555
1742518531.7636206,23,0.001940759364515543
1742518777.9397597,24,0.001927128410898149
1742519024.4981923,25,0.0019154460169374943
1742519272.6144397,26,0.001879408024251461
1742519519.872337,27,0.0018597763264551759
1742519766.4306679,28,0.0018514699768275023
1742520013.1272058,29,0.0018779115052893758
1742520259.606263,30,0.0018310095183551311
1742520506.779846,31,0.00185111234895885
1742520753.8329399,32,0.0018436333630234003
1742521000.440209,33,0.0018626268720254302
1742521246.8085055,34,0.0018447678303346038
1742521493.3614557,35,0.0018554688431322575
1742521739.506976,36,0.0018494997639209032
1742521986.5108569,37,0.0017811455763876438
1742522233.518485,38,0.0018375561339780688
1742522480.1887457,39,0.0018573843408375978
1742522727.3109827,40,0.0018068538047373295
1742522974.111368,41,0.0018430865602567792
1742523220.8161812,42,0.001810143468901515
1742523467.6105165,43,0.0018145586363971233
1742523714.2242377,44,0.001848352956585586
1742523960.8070884,45,0.0018095016712322831
1742524207.1799064,46,0.0018008885672315955
1742524453.597703,47,0.0018290759762749076
1742524700.2453833,48,0.001793531235307455
1742524946.9390807,49,0.0017939117969945073
1742525193.6379602,50,0.0018020669231191278
1742525440.546172,51,0.0018071786034852266
1742525687.232629,52,0.0017636120319366455
1742525934.1425605,53,0.0018065820913761854
1742526180.7846582,54,0.001772369141690433
1742526427.535888,55,0.0018310353625565767
1742526674.543301,56,0.001800504163838923
1742526921.1691384,57,0.0017989117186516523
1742527168.0473392,58,0.0017993950750678778
1742527414.4951267,59,0.0017966750310733914
1742527662.3945794,60,0.0017775972373783588
1742527908.4352965,61,0.0018041736911982298
1742528154.547474,62,0.0018176751909777522
1742528400.720465,63,0.0018213054863736033
1742528647.3293188,64,0.0018014273373410106
1742528894.1732473,65,0.0018390245968475938
1742529140.5753617,66,0.0018106503412127495
1742529387.4941084,67,0.0017813058802857995
1742529633.7896435,68,0.0017429011641070247
1742529880.4918578,69,0.0018066820921376348
1742530126.5700667,70,0.0017789051635190845
1742530373.3955176,71,0.001773571246303618
1742530619.891659,72,0.001814741175621748
1742530866.3993518,73,0.001750017749145627
1742531112.9999442,74,0.0017997686518356204
1742531359.2066047,75,0.0017457447247579694
1742531605.3850257,76,0.0017749631078913808
1742531851.5158365,77,0.0018116998253390193
1742532097.6252627,78,0.0017709375824779272
1742532344.1330898,79,0.0018022488802671432
1742532590.8693173,80,0.0017902717227116227
1742532837.9754515,81,0.0017856695922091603
1742533084.225249,82,0.0017793044680729508
1742533330.7872021,83,0.0018104882910847664
1742533576.8117807,84,0.0017663686303421855
1742533823.7873244,85,0.0018142571207135916
1742534070.4951675,86,0.001785552827641368
1742534317.114896,87,0.0017792496364563704
1742534563.266636,88,0.001764510408975184
1742534810.1854262,89,0.0017703912453725934
1742535057.0217345,90,0.0018081966554746032
1742535303.0545735,91,0.0017995699308812618
1742535549.6221125,92,0.0018058262066915631
1742535796.525151,93,0.0017497277585789561
1742536042.9235954,94,0.0017857997445389628
1742536290.0469692,95,0.001779414713382721
1742536536.8935318,96,0.0017854149919003248
1742536783.4513566,97,0.0017976118251681328
1742537029.8117564,98,0.001831726636737585
1742537276.86417,99,0.0017720138421282172
